ID,Titre,Profil,Date_Creation,Entreprise,Type_Contrat,Experience,Qualification,Salaire_Min,Salaire_Max,Salaire_Moyen,Ville,Code_Dept,Region,Secteur,Description
0494392,Développeur BI (H/F),Business Intelligence,2026-03-19,,Intérim,1-2 ans,,,,,Hasparren,64,Nouvelle-Aquitaine,Activités des agences de travail temporaire,"Description du poste :
Vous serez responsable de la conception et de la gestion de solutions de bases de données afin d'optimiser le traitement des informations au sein de l'organisation.
- Analyser et comprendre les besoins métier pour développer des solutions SQL adaptées.
- Concevoir, développer et maintenir des bases de données performantes.
- Élaborer des rapportages et tableaux de bord pour une prise de décision éclairée.
- Collaborer étroitement avec les équipes techniques et fonctionnell"
0483872,Hr business partner (h/f),Business Intelligence,2026-03-19,,CDI,Non précisé,,,,,Non précisé,00,Non précisé,Non précisé,"<p>Safran est un groupe international de haute technologie opérant dans les domaines de l'aéronautique (propulsion, équipements et intérieurs), de l'espace et de la défense. Sa mission : contribuer durablement à un monde plus sûr, où le transport aérien devient toujours plus respectueux de l'environnement, plus confortable et plus accessible. Implanté sur tous les continents, le Groupe emploie 100 000 collaborateurs pour un chiffre d'affaires de 27,3 milliards d'euros en 2024, et occupe, seul ou"
0483832,Business  process  owner maintenance repair overhaul f/h,Business Intelligence,2026-03-19,,CDI,Non précisé,,,,,Toulouse,31,Occitanie,Non précisé,"<p>Safran est un groupe international de haute technologie opérant dans les domaines de l'aéronautique (propulsion, équipements et intérieurs), de l'espace et de la défense. Sa mission : contribuer durablement à un monde plus sûr, où le transport aérien devient toujours plus respectueux de l'environnement, plus confortable et plus accessible. Implanté sur tous les continents, le Groupe emploie 100 000 collaborateurs pour un chiffre d'affaires de 27,3 milliards d'euros en 2024, et occupe, seul ou"
0477035,Business Analyste expérimenté/e - Aeroline - Aix-en-Provence h/f,Business Intelligence,2026-03-19,,CDI,3-5 ans,,,,,Aix-En-Provence,13,PACA,Non précisé,"Rejoignez les équipes de Sopra Steria, au cœur du vertical Aeroline, et contribuez au développement d'applications critiques pour nos clients, acteurs majeurs de l'aéronautique et de la défense.Intégré(e) dans une équipe projet multidisciplinaire de 5 à 10 personnes, vous évoluez dans un environnement technique exigeant où les enjeux de sûreté, de performance et de fiabilité sont essentiels.&lt;br /&gt;Sous la responsabilité d'un chef de projet, vous participez à la conception, l'évolution et la"
0484195,Airframer marketing&business intern (h/f),Business Intelligence,2026-03-19,,CDD,Débutant,,,,,Non précisé,00,Non précisé,Non précisé,"<p>Safran est un groupe international de haute technologie opérant dans les domaines de l'aéronautique (propulsion, équipements et intérieurs), de l'espace et de la défense. Sa mission : contribuer durablement à un monde plus sûr, où le transport aérien devient toujours plus respectueux de l'environnement, plus confortable et plus accessible. Implanté sur tous les continents, le Groupe emploie 100 000 collaborateurs pour un chiffre d'affaires de 27,3 milliards d'euros en 2024, et occupe, seul ou"
0438973,BI Analyst / Business Analyst Data & Marché (H/F),Business Intelligence,2026-03-18,,CDI,1-2 ans,Cadre,50000.0,60000.0,55000.0,Paris,75,Île-de-France,Activités des agences de travail temporaire,"Genius Talent est un cabinet de conseil en recrutement créé par des ingénieurs passionnés d'intelligence artificielle et des chasseurs de tête expérimentés spécialisés dans la recherche de talent. Une méthode agile et performante pour vos recrutements et un accompagnement personnalisé pour les talents.
Notre client est une entreprise innovante du secteur des sciences de la vie, reconnue à l'international pour son expertise scientifique et sa capacité à développer des solutions à forte valeur ajo"
0438025,Business analyst AMOA F/H - Marketing (H/F),Business Intelligence,2026-03-18,HAYS France,CDI,1-2 ans,Cadre,,,,Valence,26,Auvergne-Rhône-Alpes,Conseil pour les affaires et autres conseils de gestion,"Descriptif du poste:

Vos missionsEn lien avec les équipes métier, produit et technique, vous intervenez notamment sur :
* La collecte, analyse et formalisation des besoins fonctionnels
* La rédaction de spécifications fonctionnelles détaillées (SFD) et de documents de cadrage.
* La participation aux ateliers métiers, challenge des besoins, restitution et validation.
* L'accompagnement des équipes techniques lors de la phase de développement.
* La contribution aux scénarios de tests fonctionnels"
0437739,Business analyst monétique F/H - Marketing (H/F),Business Intelligence,2026-03-18,HAYS France,CDI,1-2 ans,Cadre,,,,Valence,26,Auvergne-Rhône-Alpes,Conseil pour les affaires et autres conseils de gestion,"Descriptif du poste:

Vos missions :En interface avec les équipes produit, techniques et opérationnelles, vous intervenez sur :
* L'analyse et la formalisation des besoins fonctionnels liés aux parcours de paiement (open payment, EMV, NFC, cartes bancaires sans contact).
* La rédaction de spécifications fonctionnelles détaillées, exigences techniques et documentation projet.
* La participation aux ateliers avec les différentes parties prenantes (bureaux d'études, équipes techniques, partenaires "
0357132,Développeur.se Business Intelligence – Solutions SaaS Mobilité (H/F),Business Intelligence,2026-03-17,,CDI,Non précisé,,,,,Guyancourt,78,Île-de-France,Non précisé,"About Us
Conseil et Exploitation offre une continuité de services allant du conseil stratégique à l'exploitation en passant par l'ingénierie. Nous intervenons principalement dans le secteur des services de mobilité - autoroutes, transports publics, parkings - de l'aéronautique, de l'immobilier et de l'urbanisme. La gestion d'actifs est au cœur de notre activité, nous adoptons une vision à long terme dans tout ce que nous entreprenons. Conseil et Exploitation présente notamment la particularité d"
0398024,Alternance Business Developer B2B - Paris (F/H) (H/F),Business Intelligence,2026-03-17,,CDD,Débutant,,,,,Paris,75,Île-de-France,Non précisé,"Prospection de nouveaux clients : campagnes de mailing, identification de prospects, utilisation des réseaux sociaux.Acquisition : conversion de prospects en clients, identification des besoins et proposition de solutions adaptées.
Relance de leads/prospects inactifs.
Organiser des réunions ou appels entre les clients (potentiels) et le responsable commercial."
0385732,Business Developer BtoB - Solution industrielle - Orléans (H/F),Business Intelligence,2026-03-17,,CDI,Débutant,,,,,Orléans,45,Centre-Val de Loire,Non précisé,"Description de l'entrepriseKELTIS est un cabinet de recrutement indépendant basé à Lyon, spécialisé dans l'identification et la sélection de talents pour des entreprises en forte croissance. Nous accompagnons nos clients dans leurs recrutements stratégiques sur différents secteurs d'activité.Dans le cadre de son développement, l'un de nos clients, acteur reconnu dans les solutions d'équipements et consommables pour l'industrie et la logistique, recherche son/sa futur(e) :Business Developer solut"
205MRXJ,Chargé(e) Business Intelligence / Lead Generation (H/F),Business Intelligence,2026-03-16,SIMPLICITI,CDI,1-2 ans,Cadre,40000.0,45000.0,42500.0,Aix-En-Provence,13,PACA,Conseil en systèmes et logiciels informatiques,"Le Chargé Business Intelligence / Lead Generation (H/F) a pour mission d'identifier, qualifier et activer des opportunités business à partir de la donnée, de la veille et des signaux marché. 

Vous serez en charge de structurer des mécaniques de génération de leads inbound et outbound et fournir aux équipes Sales des insights actionnables pour accélérer la croissance.

Vos principales missions seront les suivantes : 

Business Intelligence & veille :

 * Structurer et piloter une veille business"
205MRWN,Chargé(e) Business Intelligence / Lead Generation (H/F),Business Intelligence,2026-03-16,SIMPLICITI,CDI,1-2 ans,Cadre,40000.0,45000.0,42500.0,Avignon,84,PACA,Conseil en systèmes et logiciels informatiques,"Le Chargé Business Intelligence / Lead Generation (H/F) a pour mission d'identifier, qualifier et activer des opportunités business à partir de la donnée, de la veille et des signaux marché. 

Vous serez en charge de structurer des mécaniques de génération de leads inbound et outbound et fournir aux équipes Sales des insights actionnables pour accélérer la croissance.

Vos principales missions seront les suivantes : 

Business Intelligence & veille :

 * Structurer et piloter une veille business"
205MRVS,Chargé(e) Business Intelligence / Lead Generation (H/F),Business Intelligence,2026-03-16,SIMPLICITI,CDI,1-2 ans,Cadre,40000.0,45000.0,42500.0,Paris,75,Île-de-France,Conseil en systèmes et logiciels informatiques,"Le Chargé Business Intelligence / Lead Generation (H/F) a pour mission d'identifier, qualifier et activer des opportunités business à partir de la donnée, de la veille et des signaux marché. 

Vous serez en charge de structurer des mécaniques de génération de leads inbound et outbound et fournir aux équipes Sales des insights actionnables pour accélérer la croissance.

Vos principales missions seront les suivantes : 

Business Intelligence & veille :

 * Structurer et piloter une veille business"
0310004,Business Analyst IT F/H - Marketing (H/F),Business Intelligence,2026-03-15,MICHAEL PAGE INTERNATIONAL FRANCE,CDI,Débutant,Cadre,,,,Marseille,13,PACA,Activités de soutien aux autres industries extractives,"Descriptif du poste:


Rattaché·e à la DSI, le·la Business Analyst IT prendra en charge le cadrage fonctionnel et le suivi d'un nouvel outil de gestion de projets.

Il·elle interviendra depuis la formalisation des besoins jusqu'à l'accompagnement des utilisateur·rice·s, avec une forte exposition auprès de la direction et des responsables métiers.

Missions principales :
* Conduire des ateliers avec les parties prenantes, clarifier les attentes, prioriser les demandes et traduire les besoins méti"
0302265,Ingénieur étude Business Intelligence (H/F),Business Intelligence,2026-03-14,,CDI,1-2 ans,,,,,Toulouse,31,Occitanie,Non précisé,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise Sopra Steria recherche actuellement des profils :
Description de l'entreprise
Sopra Steria, acteur majeur de la Tech en Europe, avec 51000 collaborateurs dans près de 30 pays, est reconnu pour ses activités de cons"
0281660,Environment health & safety business partner (f/m) / responsable hse (f/h),Business Intelligence,2026-03-14,,CDI,Non précisé,,,,,Toulouse,31,Occitanie,Non précisé,"<b><b>Job Description:</b></b> <br><br>Airbus Commercial Aircraft recherche un <b>Responsable HSE (f/h)</b> pour rejoindre notre département Environment, Health & Safety basé à Toulouse, France.<br><br>Vous ferez partie d'une équipe qui développe une politique de prévention des risques dans les secteurs de l’entreprise. Au sein de l’équipe des EHS BP, vous serez impliqué(e) dans l’interface entre le département HSE et les secteurs opérationnels visant au déploiement de la politique HSE du site.<"
0277038,Business Developer B to B 100% télétravail (H/F),Business Intelligence,2026-03-14,Rupella Consulting,Autre,1-2 ans,,,,,Lille,59,Hauts-de-France,Conseil pour les affaires et autres conseils de gestion,"RUPELLA CONSULTING recrute 3 Commerciaux B to B, Closers confirmés, véritables Commerciaux H/F, indépendants, freelances, expérimentés, pour aller prospecter auprès des entreprises et vendre nos services de recrutements et de chasse de têtes, mais aussi pour vendre l'ensemble de nos prestations auprès des entreprises :

Votre mission :
- Prospecter les entreprises pour proposer et vendre nos services de recrutement de personnels
-Prospecter les entreprises pour leur proposer et vendre l'ensemble"
